uid,mapping_days,Map_changes,Reverted_changes,restored_changesets,restored_map_edits,revert_contributors,Discussed_changesets,dis_responses,com_changesets,num_comments,nodes_Created,nodes_Modified,nodes_Deleted,Ways_Created,Ways_Modified,Ways_Deleted,Relations_Created,Relations_Modified,Relations_Deleted,Overall,comments,Unique_comments,Median_length,Registered_timeStamp,Sun,Mon,Tue,Wed,Thu,Fri,Sat,years_passed,average_year,efficient_year,iD,JOSM,JOSM (Reverter),Potlatch,Merkaartor,Vespucci,Go Map!!,StreetComplete,OsmAnd,Maps.Me,Level0,Every Door,RapiD,Pic4Review,Rosemary,Mapzen,unKnowEditors,acc
386131,683,604132,163,10,20,10,1,0,0,0,490012,24000,17490,49915,20053,1037,26,448,0,5640,49,9,0.0,1292803200,1244,723,671,684,816,539,963,13,52.53846154,0.923076923,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965839496013754
12640051,618,68846,120,82,112,64,115,1,1,1,45294,4536,4680,6124,6115,358,104,156,10,5627,5627,1823,58.0,1612915200,301,891,1029,992,1044,963,407,3,206.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9101303295395308
3691120,1244,378536,182,79,205,39,16,0,1,1,210981,84353,34031,16375,26306,3943,172,2343,32,5616,5616,10,7.0,1457308800,804,781,775,642,977,917,720,8,155.5,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9001830366815242
20518,1326,256533,375,28,112,18,26,20,24,27,158847,40907,17100,21995,14666,2820,57,127,14,5598,5594,739,42.0,1196208000,658,745,687,874,717,719,1198,16,82.875,1.0,69.29949964,18.22730522,0.035739814,12.43745533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8143347328663857
4674266,848,264021,79,33,62,25,7,3,3,3,175312,25186,11220,30757,18743,2453,91,239,5,5548,5456,1617,28.0,1475539200,662,832,1000,803,733,801,717,7,121.1428571,1.0,47.92718097,4.001441961,0.0,0.0,0.0,0.018024513,0.0,44.84498919,0.0,0.0,0.0,0.10814708,0.396539293,0.0,0.0,0.0,2.703677001,0.9560970847795704
24247,1353,2161466,63525,892,2750,95,10,3,12,12,1348068,346662,206691,190112,47131,18563,575,2055,108,5540,5211,2510,22.0,1200268800,895,890,745,762,690,789,769,16,84.5625,1.0,2.559347181,89.57715134,0.315281899,5.637982196,0.037091988,0.0,0.945845697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.723293769,0.204005935,0.8538918631544574
160949,1379,1991491,303,835,110369,378,15,14,14,19,1243299,325696,117663,242045,45710,9682,808,5161,1164,5480,5438,945,35.0,1250726400,845,709,702,671,797,1179,577,14,98.5,1.0,0.0,89.7080292,0.0,10.25547445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03649635,0.8713601897620376
13764145,287,1667151,338,32,89,19,13,1,2,2,965736,454219,32084,178523,31409,5096,81,0,3,5440,5437,400,46.0,1626307200,416,823,938,836,896,754,777,3,95.66666667,1.0,0.477941176,96.94852941,0.0,0.0,0.0,0.0,0.0,2.481617647,0.0,0.0,0.0,0.055147059,0.036764706,0.0,0.0,0.0,0.0,0.741340001809
12900760,646,79135,473,87,209,78,59,48,59,75,41414,7556,5508,6101,17451,493,88,499,25,5437,5437,3534,84.0,1616371200,19,1077,948,1133,1099,1120,41,3,215.3333333,1.0,99.94482251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055177488,0.0,0.0,0.0,0.0,0.7999086267391569
1772368,991,205050,699,31,600,24,24,16,17,24,82729,53792,2465,11116,40230,561,108,14036,10,5432,4527,2012,9.0,1381536000,982,913,821,555,790,700,671,10,99.1,1.0,85.71428571,0.147275405,0.0,0.0,0.0,0.036818851,0.0,0.202503682,0.0,0.0,0.0,0.0,0.405007364,0.018409426,0.0,0.0,13.47569956,0.9463438024713724
205523,2860,1091600,392,148,411,113,15,5,201,219,593484,110592,250472,63759,56960,14866,228,1379,79,5430,5426,4370,56.0,1260057600,774,759,785,747,670,751,944,14,204.2857143,1.0,24.80662983,73.25966851,0.44198895,0.773480663,0.0,0.405156538,0.0,0.165745856,0.0,0.0,0.0,0.0,0.036832413,0.0,0.0,0.0,0.110497238,0.891823820400776
374193,922,878110,77,26,32,20,3,0,0,0,429073,268936,121380,18433,35010,4610,114,289,19,5369,5369,2830,59.0,1290470400,1240,764,599,429,452,665,1220,13,70.92307692,1.0,0.0,95.99552989,0.018625442,3.985844664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9045463452145924
10529658,523,529614,25,30,52,29,3,3,3,3,369355,118788,21730,5848,12777,392,126,575,23,5333,5332,877,40.0,1575590400,0,973,986,1056,1052,955,311,4,130.75,0.75,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8151511031711889
10652810,541,575149,101,17,20,16,1,1,1,1,357922,187414,5787,8270,14992,142,144,467,11,5300,5300,1560,46.0,1578873600,0,1033,972,1041,1099,1006,149,4,135.25,0.75,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867943448764083
8976477,770,363888,36,20,38,18,2,1,1,1,157237,175597,10514,7813,12294,193,26,213,1,5188,5188,1329,39.0,1539907200,0,1016,990,1082,1102,895,103,5,154.0,1.0,0.019275251,99.98072475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8980505573949102
352940,1737,463005,118,69,136,55,11,8,11,13,297589,52293,26803,36046,39725,9174,74,381,8,5179,5116,2747,27.0,1285718400,708,694,751,798,732,756,740,13,133.6153846,1.0,27.70805175,4.189998069,0.038617494,53.63969878,2.104653408,0.482718672,0.019308747,0.0,8.573083607,0.0,0.0,0.0,2.973547017,0.0,0.0,0.0,0.270322456,0.848052786105872
10348274,295,477926,28,58,189,40,7,0,28,30,305172,68338,52088,19728,26040,4470,105,704,17,5175,4120,531,3.0,1570060800,645,789,844,683,714,911,589,4,73.75,0.75,75.51690821,22.84057971,0.154589372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.468599034,0.0,0.0,0.0,0.019323671,0.8213263073973414
374342,1358,376682,38,50,83,44,14,10,60,75,225147,64661,31116,38857,11342,5200,179,144,35,5175,5167,1854,28.0,1290470400,713,634,806,651,758,931,682,13,104.4615385,1.0,13.64251208,40.0,0.0,0.1352657,0.0,0.193236715,0.0,28.01932367,3.149758454,0.0,0.0,14.04830918,0.057971014,0.0,0.0,0.0,0.753623188,0.9243015704841744
245439,1087,899034,398,168,269,74,16,5,5,6,431168,218234,89177,71345,73947,8534,656,5534,374,5052,2703,970,5.0,1268352000,725,690,705,652,802,767,711,14,77.64285714,0.857142857,2.058590657,34.67933492,0.0,54.57244656,0.0,0.0,8.551068884,0.138558987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9197239753296736
5769221,109,2001698,11,6,11,6,26,0,0,0,1859240,9891,11326,100779,17062,660,319,97,28,5024,5024,266,3.0,1493683200,804,650,741,847,620,736,626,7,15.57142857,0.285714286,55.15525478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.84474522,0.0,0.0,0.0,0.0,0.7392904728067473
18106,1238,144657,148,24,34,19,4,4,4,4,35823,63068,3481,6897,30865,883,104,2013,12,4970,3887,1493,21.0,1194048000,799,594,616,573,870,709,809,16,77.375,1.0,4.875905996,2.08653635,0.0,41.33538326,2.745442565,0.109817703,0.0,48.03426312,0.021963541,0.0,0.0,0.021963541,0.0,0.0,0.0,0.065890622,0.702833297,0.8993632623196122
11187742,309,537595,3,8,10,5,0,0,0,0,372262,138445,14723,2856,8483,72,105,647,2,4969,4969,505,40.0,1589500800,0,880,883,941,1077,883,305,4,77.25,0.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4350884147410596
4210803,816,1317129,306,464,2704,207,9,8,21,26,829296,174466,135165,67880,101452,5402,1087,2292,85,4933,4930,1991,30.0,1467590400,891,790,645,600,655,547,805,8,102.0,1.0,0.08108656,66.51125076,0.28380296,0.0,0.0,0.445976079,0.0,30.77234948,1.885262518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02027164,0.9690578820446224
10537336,897,2036584,123,31,56,22,11,3,4,4,1909874,17979,27035,54433,22709,2238,1306,998,12,4810,4810,86,14.0,1575763200,667,816,618,718,671,682,638,4,224.25,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8553542760988062
10811002,322,488838,33,3,4,3,11,3,4,5,322965,151084,4028,2708,7544,58,46,403,2,4797,4797,443,43.0,1582243200,0,823,909,1007,1000,972,86,4,80.5,0.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8451465044148103
7496544,48,17980,99,96,275,33,10,0,0,0,4908,4183,289,488,2673,85,1687,3602,65,4719,4719,98,5.0,1516320000,528,930,732,816,575,632,506,6,8.0,0.166666667,89.72239881,10.27760119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56227317522298
10892558,564,168574,63,45,64,34,1,1,1,2,72939,74972,4890,6179,9029,452,16,43,54,4719,4719,3198,55.0,1584057600,0,851,960,947,884,896,181,4,141.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.888717094358568
3497015,1825,691281,65,42,344,26,5,3,10,10,544624,41761,68376,20763,12714,3066,98,179,20,4712,4710,1208,3.0,1451779200,728,751,626,632,720,644,611,8,228.125,1.0,95.5008489,4.329371817,0.169779287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8883207104431254
2444262,651,170330,12,16,18,15,24,12,148,185,84953,51175,9594,10494,12102,1542,78,283,109,4706,4600,3443,29.0,1415059200,899,571,626,649,571,542,848,9,72.33333333,1.0,24.26689333,61.72970676,0.021249469,0.0,0.0,0.403739907,0.0,9.477263068,0.913727157,0.0,0.0,2.464938377,0.021249469,0.021249469,0.0,0.0,0.679983,0.8873025819300404
3178375,1450,365655,18414,127,219,109,27,16,80,119,189511,69970,5977,31153,64214,524,1182,3020,103,4706,4650,2206,28.0,1440374400,891,527,748,623,621,563,733,8,181.25,1.0,10.64598385,36.93157671,0.021249469,0.254993625,0.0,1.55121122,0.0,43.64640884,5.33361666,0.0,0.0,0.0,0.0,0.042498938,0.0,0.0,1.572460688,0.939181492336332
11321493,1269,216732,462,142,1294,105,47,34,115,169,48121,115180,4103,9860,35455,375,443,3034,160,4632,4632,4237,86.0,1591660800,549,669,721,767,672,711,543,4,317.25,1.0,6.757340242,89.52936097,0.259067358,0.0,0.0,0.0,0.0,1.856649396,0.582901554,0.0,0.0,0.626079447,0.0,0.0,0.0,0.0,0.388601036,0.9253043168413244
6447498,1157,17205860,182,175,6470,76,23,11,30,42,14483132,348604,1259746,842469,159096,95301,11164,5852,496,4627,4627,898,27.0,1502150400,587,733,686,591,739,706,585,6,192.8333333,1.0,4.473741085,94.96433974,0.56191917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8448141380963672
251140,338,102770,100,96,136,84,9,5,59,73,22217,24758,34194,4454,9963,6381,87,392,324,4564,4564,1968,95.0,1269302400,67,958,983,656,976,845,79,14,24.14285714,0.357142857,0.744960561,0.0,0.0,0.0,0.0,0.0,0.109553024,0.0,0.0,0.0,0.0,0.0,93.0324277,0.021910605,0.0,0.0,6.091148116,0.7632502426596316
12500589,662,108115,10,9,15,9,18,5,20,26,19083,37887,1761,2408,44139,220,9,2608,0,4557,4546,1987,19.0,1610841600,778,548,622,669,619,585,736,3,220.6666667,1.0,75.99297784,6.056616195,0.0,0.0,0.0,0.0,0.0,0.0,8.624094799,0.0,0.0,0.0,0.087777046,0.0,0.0,0.0,9.238534123,0.8587040379213514
3800987,1259,1065716,21,27,28,23,38,18,20,25,828939,90249,13455,107875,24264,698,108,132,4,4471,3943,1830,31.0,1460160000,705,640,638,669,633,636,550,8,157.375,1.0,66.09259673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.90740327,0.8541835111887215
9403945,678,696687,16213,360,36136,114,134,32,437,546,410412,100893,78167,39546,56210,7801,412,2982,264,4457,4454,1356,9.0,1548892800,634,708,777,680,619,590,449,5,135.6,1.0,68.22975095,17.99416648,0.538478797,0.0,0.0,0.0,0.0,0.0,0.044873233,0.0,4.352703612,0.201929549,7.045097599,0.0,0.0,0.0,1.592999776,0.8808166452355866
376715,383,296520,42,101,598,45,1,0,0,0,113722,88880,18008,28251,24818,3940,5221,12490,41,4452,195,116,0.0,1290988800,617,630,639,542,506,791,727,13,29.46153846,0.384615385,0.0,98.00089847,1.819407008,0.157232704,0.0,0.022461815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9052903344457872
559500,1141,547642,88,30,227,25,14,10,16,21,433628,33836,18134,46985,12665,840,590,910,24,4376,4288,2285,25.0,1322179200,256,869,834,751,787,641,238,12,95.08333333,1.0,0.942095588,75.50551471,0.022977941,20.17463235,0.0,0.367647059,0.367647059,1.034007353,0.0,0.0,0.0,0.0,0.0,0.0,0.022977941,0.0,1.5625,0.8317123252081022
6326,944,383686,196,32,35,29,1,0,0,0,210218,106256,10366,24429,27831,826,81,642,5,4346,1170,284,0.0,1172448000,692,814,632,757,481,495,475,17,55.52941176,1.0,6.462342599,0.047517225,0.0,93.49014018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4028840913473706
10652799,313,338178,333,14,35,12,0,0,1,1,168040,122025,5078,18790,23926,189,35,90,5,4287,4287,1441,48.0,1578873600,0,856,828,913,880,746,64,4,78.25,0.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108568834214728
14797362,330,487011,17,16,23,12,3,1,1,2,367368,38387,11722,46003,22288,716,326,193,8,4278,4278,2043,43.0,1641513600,499,751,658,666,672,562,470,2,165.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8737044699250025
238584,1330,261594,39,38,48,34,13,8,67,98,186490,22013,6518,31474,13199,1265,99,443,17,4264,4261,3052,42.0,1267228800,1013,581,658,429,315,373,895,14,95.0,1.0,7.71575985,38.32082552,0.023452158,53.56472795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023452158,0.328330206,0.023452158,0.0,0.0,0.0,0.8925300437324071
6547685,400,428597,11,15,19,13,8,5,8,8,351185,24620,4708,39298,8211,536,5,33,1,4258,4254,174,39.0,1503705600,473,668,605,608,743,564,597,6,66.66666667,1.0,57.96148426,11.57820573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.23907938,0.0,0.0,0.0,1.221230625,0.843321715069045
417672,1123,170170,23,44,76,37,7,1,1,1,115623,17822,7981,17135,10034,1060,55,427,33,4162,3565,364,13.0,1299283200,772,507,539,461,573,662,648,13,86.38461538,0.923076923,86.68909178,0.0,0.0,0.480538203,0.0,0.0,12.71023546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120134551,0.9264685011669704
356014,647,1862244,3420,218,6370,86,2,2,12,18,1137440,172339,243418,118312,127201,39919,13718,9019,2179,4134,4132,1383,22.0,1286409600,1090,679,448,407,399,457,654,13,49.76923077,1.0,0.169327528,79.43880019,2.056119981,0.241896468,0.0,0.0,17.9245283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169327528,0.941732148154356
383309,381,419054,164,54,58,46,11,0,0,0,269476,80318,25855,20063,19592,2451,190,895,33,4125,3570,550,8.0,1292198400,531,703,621,447,533,716,574,13,29.30769231,0.846153846,0.169738118,86.85741998,0.0,12.77885548,0.024248303,0.0,0.169738118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942521625566527
45139,281,69124,10,2,2,2,0,0,0,0,24094,27001,2918,5002,9250,695,3,40,0,4095,165,103,0.0,1213142400,119,119,101,3450,97,94,115,16,17.5625,0.8125,0.352289884,0.0,0.0,12.75792652,0.805234021,0.0,0.0,0.0,1.157523905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.92702567,0.7671485692710082
365274,837,71688,46,14,15,14,8,6,6,7,30672,18818,3560,7244,9588,1162,142,484,18,4076,4065,2668,20.0,1288483200,785,548,472,609,472,532,658,13,64.38461538,1.0,2.227171492,29.22543925,0.02474635,3.959415986,0.0,64.26627073,0.0,0.0,0.12373175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173224449,0.8965694955745247
306409,619,129434,22,14,14,14,7,2,2,2,77441,20646,4407,11548,14233,642,123,370,20,4066,3450,2629,30.0,1276905600,274,812,841,623,617,629,270,14,44.21428571,0.928571429,76.53713724,0.024594196,0.0,4.968027545,0.024594196,0.0,0.0,17.75700935,0.0,0.0,0.0,0.0,0.122970979,0.0,0.0,0.0,0.565666503,0.8989832535276383
481533,971,88918,43,37,575,26,7,0,82,89,62629,6057,2757,6476,10336,468,49,133,12,4065,4057,2513,39.0,1309651200,776,633,448,387,459,567,795,13,74.69230769,1.0,65.73185732,0.0,0.0,9.544895449,0.0,4.329643296,0.0,0.0,0.0,0.0,2.533825338,1.426814268,0.0,0.0,0.0,0.0,16.43296433,0.976156220494306
262151,2007,1964085,738,218,8408,116,12,8,183,217,585306,282397,879241,61552,123605,19255,1298,4238,389,4041,4017,3223,39.0,1270771200,694,651,476,540,524,541,615,14,143.3571429,1.0,13.12856081,51.82065891,0.966063909,1.932127818,0.0,20.08917513,0.0,6.960614318,5.0284865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074312608,0.965695782926618
2545215,403,216572,150,33,363,6,8,1,8,8,139522,32867,11001,16854,14247,1810,99,159,9,3987,57,14,0.0,1419897600,645,415,578,588,598,346,817,9,44.77777778,1.0,73.16277903,9.229997492,0.0,17.58214196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025081515,0.0,0.0,0.0,0.0,0.9107433340406644
632378,837,963712,8487,120,403,73,14,0,0,0,451449,143206,250542,48490,39589,27234,497,1730,953,3935,2300,472,4.0,1332028800,689,615,594,620,494,502,421,12,69.75,1.0,96.79796696,0.0,0.0,3.202033037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9237079102387062
8889564,604,303456,3382,104,1073,80,106,16,16,21,105293,96431,48237,12259,34304,4270,96,2466,16,3907,3907,1391,36.0,1538179200,736,760,385,469,555,441,561,5,120.8,1.0,63.32224213,0.051190171,0.0,0.0,0.0,0.0,0.0,36.6265677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8299748161246501
10888633,514,378496,157,7,19,7,2,2,2,2,234342,113504,13618,7937,8418,289,137,238,13,3881,3881,825,40.0,1583971200,0,719,780,820,794,694,74,4,128.5,1.0,0.0,99.94846689,0.05153311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8281350351943109
811230,1960,589465,757,71,916,40,5,4,5,8,366567,122656,44201,24421,25281,4657,119,1493,68,3774,2079,306,21.0,1345075200,537,453,491,397,549,646,701,11,178.1818182,1.0,54.02755697,0.0,0.0,45.94594595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026497085,0.6079617577285598
1694420,546,175424,130,521,651,401,18,1,3,3,20807,42786,72025,4822,26139,7317,905,531,66,3765,3764,184,136.0,1375142400,630,557,499,486,485,534,574,11,49.63636364,0.909090909,0.0,97.31311519,0.05320564,0.0,0.0,0.0,0.0,2.63367917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285481658391816
1469704,1899,1552285,232,208,426,108,13,7,17,24,1150423,211760,56787,74455,53103,2880,1435,1346,95,3753,3753,3520,77.0,1369094400,748,404,389,418,427,510,857,11,172.6363636,1.0,1.731947775,97.60191847,0.213162803,0.319744205,0.0,0.053290701,0.0,0.079936051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8857165003785973
13944,554,692455,14,14,86,13,0,0,0,0,458519,168731,25234,27318,19716,982,155,755,34,3745,1266,575,0.0,1190246400,453,672,536,570,641,470,403,16,34.625,0.9375,1.67879127,28.20369334,0.0,69.97761612,0.0,0.027979855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027979855,0.083939564,0.7561595081986447
9560399,1067,2632790,409,268,13546,137,24,14,25,34,1702940,379992,141082,61718,305732,13948,3355,22688,470,3726,3713,1060,6.0,1553385600,522,582,501,548,519,492,562,5,213.4,1.0,66.55931294,32.17928073,0.429414922,0.0,0.0,0.0,0.0,0.026838433,0.0,0.0,0.026838433,0.0,0.322061192,0.0,0.0,0.0,0.456253355,0.9095699637827552
5147743,61,93534,44,71,73,51,5,0,3,3,45609,30777,5448,7262,4356,29,0,49,0,3705,3705,26,14.0,1484697600,0,712,788,789,733,683,0,7,8.714285714,0.142857143,35.65452092,64.34547908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8403289546233816
4606673,425,1380679,147,16,17,12,44,39,41,89,946861,82058,166955,147734,24245,15298,110,63,78,3701,3701,1239,39.0,1474329600,537,631,554,346,403,692,538,7,60.71428571,1.0,1.405025669,97.37908673,0.0,0.027019724,0.0,0.189138071,0.0,0.783572008,0.189138071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027019724,0.9287555057899866
11435438,712,620737,410,107,1491,65,37,21,127,156,241937,84330,36584,48104,199274,5055,1270,4107,76,3693,3691,3631,12.0,1593734400,492,499,466,455,568,669,544,4,178.0,1.0,21.17519632,77.03763878,1.164365015,0.243704305,0.0,0.0,0.0,0.0,0.054156512,0.0,0.0,0.0,0.135391281,0.0,0.0,0.0,0.189547793,0.878294272022015
11896050,424,357624,442,189,726,118,14,4,5,6,134001,96462,82215,13939,24494,4490,405,1364,253,3635,3634,1069,29.0,1601251200,509,543,439,581,583,518,462,3,141.3333333,1.0,95.70839065,0.275103164,0.0,0.0,0.0,0.0,4.01650619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8981375330314495
6556551,644,916742,2944,226,1652,184,44,8,11,11,500588,145014,139715,53955,56163,16929,1015,2786,577,3630,3624,1799,18.0,1503792000,548,636,659,703,361,377,346,6,107.3333333,1.0,10.5567806,89.11245865,0.110253583,0.0,0.0,0.0,0.220507166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9083985128038928
253683,474,408099,155,20,61,15,4,2,7,7,295195,44227,16421,26556,23405,1489,251,484,26,3585,3574,329,14.0,1269820800,556,486,539,520,412,516,556,14,33.85714286,1.0,34.50488145,64.49093445,0.0,0.362622036,0.0,0.0,0.0,0.0,0.027894003,0.0,0.0,0.0,0.613668061,0.0,0.0,0.0,0.0,0.8975898799149837
2057798,742,376212,1184,14,33,10,5,4,12,13,289933,21540,13249,40851,7938,2117,125,437,22,3577,3573,2184,18.0,1398988800,624,534,540,423,385,576,495,10,74.2,1.0,59.71484484,34.88957227,0.027956388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.367626503,0.9121334096614936
313448,796,102460,31,4,4,4,25,10,25,28,60379,22805,932,6940,10989,98,26,161,5,3553,3545,1104,26.0,1278201600,735,280,394,325,401,548,870,14,56.85714286,1.0,5.263157895,13.988179,0.0,1.435406699,0.056290459,0.0,0.0,64.62144666,14.12890515,0.0,0.0,0.0,0.140726147,0.0,0.0,0.112580918,0.253307064,0.9396561108474186
573582,137,330620,15,10,16,10,4,1,3,3,242834,22438,26536,25010,10067,2933,360,397,45,3546,1133,71,0.0,1324598400,547,581,359,392,490,453,724,12,11.41666667,0.916666667,99.29498026,0.676818951,0.0,0.02820079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8855686145258859
6793422,930,647132,321,191,890,110,5,1,1,2,370819,145166,41181,29564,55451,4053,241,637,20,3538,3538,1026,53.0,1507852800,213,581,555,607,766,618,198,6,155.0,1.0,97.2866026,0.254381006,0.0,0.0,0.0,0.084793669,0.0,0.0,0.0,0.0,0.0,0.0,0.310910119,0.0,0.0,0.0,2.063312606,0.9511269465356768
593205,1355,917725,237,124,1719,107,3,1,4,5,357708,412582,40483,66464,37568,2013,210,601,21,3536,3523,1132,26.0,1327363200,638,473,504,458,433,447,583,12,112.9166667,1.0,0.028280543,91.26131222,0.0,0.395927602,0.056561086,0.311085973,0.0,7.183257919,0.593891403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169683258,0.8529925963630991
10888688,482,229489,44,7,8,7,3,3,3,5,135318,76170,9232,2400,6032,84,110,136,7,3478,3476,976,47.0,1583971200,2,671,719,750,670,636,30,4,120.5,0.75,0.0,99.97124784,0.028752156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716343213296994
527986,635,197474,172,83,232,55,5,4,7,7,78986,50869,11512,14548,36822,2993,614,1128,28,3457,932,394,0.0,1316995200,671,376,463,459,371,471,646,12,52.91666667,1.0,0.578536303,87.47468904,0.0,0.636389933,9.719409893,1.590974834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9430878671132764
10744262,365,359199,52,34,813,30,3,0,0,0,263832,54618,5852,19486,11637,3184,47,389,153,3442,3442,1298,38.0,1580860800,0,386,1039,691,778,486,62,4,91.25,0.5,0.377687391,68.41952353,0.116211505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9808251,0.0,0.0,0.0,8.105752469,0.7758100224794786
693098,538,110497,16,14,15,14,18,12,17,22,73476,13578,9507,2515,10046,139,201,1032,3,3360,3359,2305,28.0,1338422400,93,454,745,699,666,638,65,12,44.83333333,0.666666667,1.2801429,98.69008634,0.029770765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9539601344785298
1219875,591,306841,35,48,460,41,8,5,20,20,231604,26872,10818,19919,15439,1793,63,250,23,3347,3280,1354,25.0,1359849600,599,342,390,326,548,509,633,11,53.72727273,1.0,1.52420801,65.00298864,0.089659295,6.485355649,0.0,0.0,0.0,26.8977884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9300991577737512
